sensor,valor,unidade,status,timestamp,ciclo,tipo,nome,estado,codigo,severidade
RES-F-TT,15.368,C,OK,2026-06-28 10:36:26,6,leitura,,,,
,28.0,,,2026-06-28 10:36:26,6,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:26,6,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.6498,C,OK,2026-06-28 10:36:29,7,leitura,,,,
TQ-MIX-LT,56.144,%,OK,2026-06-28 10:36:29,7,leitura,,,,
TQ-MIX-PT,2.12288,BAR,OK,2026-06-28 10:36:29,7,leitura,,,,
RES-Q-TT,74.5934,C,OK,2026-06-28 10:36:29,7,leitura,,,,
RES-F-TT,14.9231,C,OK,2026-06-28 10:36:29,7,leitura,,,,
,28.0,,,2026-06-28 10:36:29,7,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:29,7,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.8227,C,OK,2026-06-28 10:36:32,8,leitura,,,,
TQ-MIX-LT,57.208,%,OK,2026-06-28 10:36:32,8,leitura,,,,
TQ-MIX-PT,2.14416,BAR,OK,2026-06-28 10:36:32,8,leitura,,,,
RES-Q-TT,74.5114,C,OK,2026-06-28 10:36:32,8,leitura,,,,
RES-F-TT,14.7645,C,OK,2026-06-28 10:36:32,8,leitura,,,,
,28.0,,,2026-06-28 10:36:32,8,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:32,8,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.4424,C,OK,2026-06-28 10:36:35,9,leitura,,,,
TQ-MIX-LT,58.296,%,OK,2026-06-28 10:36:35,9,leitura,,,,
TQ-MIX-PT,2.16592,BAR,OK,2026-06-28 10:36:35,9,leitura,,,,
RES-Q-TT,74.5399,C,OK,2026-06-28 10:36:35,9,leitura,,,,
RES-F-TT,14.5157,C,OK,2026-06-28 10:36:35,9,leitura,,,,
,28.0,,,2026-06-28 10:36:35,9,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:35,9,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.7067,C,OK,2026-06-28 10:36:38,10,leitura,,,,
TQ-MIX-LT,59.36,%,OK,2026-06-28 10:36:38,10,leitura,,,,
TQ-MIX-PT,2.1872,BAR,OK,2026-06-28 10:36:38,10,leitura,,,,
RES-Q-TT,74.4365,C,OK,2026-06-28 10:36:38,10,leitura,,,,
RES-F-TT,14.5813,C,OK,2026-06-28 10:36:38,10,leitura,,,,
,28.0,,,2026-06-28 10:36:38,10,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:38,10,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.5696,C,OK,2026-06-28 10:36:41,11,leitura,,,,
TQ-MIX-LT,60.448,%,OK,2026-06-28 10:36:41,11,leitura,,,,
TQ-MIX-PT,2.20896,BAR,OK,2026-06-28 10:36:41,11,leitura,,,,
RES-Q-TT,74.6291,C,OK,2026-06-28 10:36:41,11,leitura,,,,
RES-F-TT,14.6923,C,OK,2026-06-28 10:36:41,11,leitura,,,,
,28.0,,,2026-06-28 10:36:41,11,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:41,11,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.8865,C,OK,2026-06-28 10:36:44,12,leitura,,,,
TQ-MIX-LT,61.512,%,OK,2026-06-28 10:36:44,12,leitura,,,,
TQ-MIX-PT,2.2302400000000002,BAR,OK,2026-06-28 10:36:44,12,leitura,,,,
RES-Q-TT,74.8154,C,OK,2026-06-28 10:36:44,12,leitura,,,,
RES-F-TT,14.4361,C,OK,2026-06-28 10:36:44,12,leitura,,,,
,28.0,,,2026-06-28 10:36:44,12,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:44,12,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.4386,C,OK,2026-06-28 10:36:47,13,leitura,,,,
TQ-MIX-LT,62.6,%,OK,2026-06-28 10:36:47,13,leitura,,,,
TQ-MIX-PT,2.252,BAR,OK,2026-06-28 10:36:47,13,leitura,,,,
RES-Q-TT,74.5196,C,OK,2026-06-28 10:36:47,13,leitura,,,,
RES-F-TT,14.5334,C,OK,2026-06-28 10:36:47,13,leitura,,,,
,28.0,,,2026-06-28 10:36:47,13,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:47,13,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.6193,C,OK,2026-06-28 10:36:50,14,leitura,,,,
TQ-MIX-LT,63.664,%,OK,2026-06-28 10:36:50,14,leitura,,,,
TQ-MIX-PT,2.27328,BAR,OK,2026-06-28 10:36:50,14,leitura,,,,
RES-Q-TT,74.322,C,OK,2026-06-28 10:36:50,14,leitura,,,,
RES-F-TT,14.5381,C,OK,2026-06-28 10:36:50,14,leitura,,,,
,28.0,,,2026-06-28 10:36:50,14,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:50,14,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.1606,C,OK,2026-06-28 10:36:53,15,leitura,,,,
TQ-MIX-LT,64.752,%,OK,2026-06-28 10:36:53,15,leitura,,,,
TQ-MIX-PT,2.29504,BAR,OK,2026-06-28 10:36:53,15,leitura,,,,
RES-Q-TT,74.1233,C,OK,2026-06-28 10:36:53,15,leitura,,,,
RES-F-TT,14.4092,C,OK,2026-06-28 10:36:53,15,leitura,,,,
,28.0,,,2026-06-28 10:36:53,15,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:53,15,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.3793,C,OK,2026-06-28 10:36:56,16,leitura,,,,
TQ-MIX-LT,65.816,%,OK,2026-06-28 10:36:56,16,leitura,,,,
TQ-MIX-PT,2.31632,BAR,OK,2026-06-28 10:36:56,16,leitura,,,,
RES-Q-TT,74.1177,C,OK,2026-06-28 10:36:56,16,leitura,,,,
RES-F-TT,14.2399,C,OK,2026-06-28 10:36:56,16,leitura,,,,
,28.0,,,2026-06-28 10:36:56,16,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:36:56,16,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.1689,C,OK,2026-06-28 10:36:59,17,leitura,,,,
TQ-MIX-LT,66.904,%,OK,2026-06-28 10:36:59,17,leitura,,,,
TQ-MIX-PT,2.33808,BAR,OK,2026-06-28 10:36:59,17,leitura,,,,
RES-Q-TT,74.1801,C,OK,2026-06-28 10:36:59,17,leitura,,,,
RES-F-TT,14.3543,C,OK,2026-06-28 10:36:59,17,leitura,,,,
,28.0,,,2026-06-28 10:36:59,17,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:36:59,17,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.4057,C,OK,2026-06-28 10:37:02,18,leitura,,,,
TQ-MIX-LT,67.968,%,OK,2026-06-28 10:37:02,18,leitura,,,,
TQ-MIX-PT,2.35936,BAR,OK,2026-06-28 10:37:02,18,leitura,,,,
RES-Q-TT,74.2281,C,OK,2026-06-28 10:37:02,18,leitura,,,,
RES-F-TT,14.1291,C,OK,2026-06-28 10:37:02,18,leitura,,,,
,28.0,,,2026-06-28 10:37:02,18,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:02,18,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.0221,C,OK,2026-06-28 10:37:05,19,leitura,,,,
TQ-MIX-LT,69.056,%,OK,2026-06-28 10:37:05,19,leitura,,,,
TQ-MIX-PT,2.38112,BAR,OK,2026-06-28 10:37:05,19,leitura,,,,
RES-Q-TT,74.0497,C,OK,2026-06-28 10:37:05,19,leitura,,,,
RES-F-TT,14.1861,C,OK,2026-06-28 10:37:05,19,leitura,,,,
,28.0,,,2026-06-28 10:37:05,19,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:05,19,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.421,C,OK,2026-06-28 10:37:08,20,leitura,,,,
TQ-MIX-LT,70.12,%,OK,2026-06-28 10:37:08,20,leitura,,,,
TQ-MIX-PT,2.4024,BAR,OK,2026-06-28 10:37:08,20,leitura,,,,
RES-Q-TT,74.0359,C,OK,2026-06-28 10:37:08,20,leitura,,,,
RES-F-TT,14.4833,C,OK,2026-06-28 10:37:08,20,leitura,,,,
,28.0,,,2026-06-28 10:37:08,20,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:08,20,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.2229,C,OK,2026-06-28 10:37:11,21,leitura,,,,
TQ-MIX-LT,71.208,%,OK,2026-06-28 10:37:11,21,leitura,,,,
TQ-MIX-PT,2.42416,BAR,OK,2026-06-28 10:37:11,21,leitura,,,,
RES-Q-TT,74.2738,C,OK,2026-06-28 10:37:11,21,leitura,,,,
RES-F-TT,14.3567,C,OK,2026-06-28 10:37:11,21,leitura,,,,
,28.0,,,2026-06-28 10:37:11,21,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:11,21,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.4923,C,OK,2026-06-28 10:37:14,22,leitura,,,,
TQ-MIX-LT,72.272,%,OK,2026-06-28 10:37:14,22,leitura,,,,
TQ-MIX-PT,2.44544,BAR,OK,2026-06-28 10:37:14,22,leitura,,,,
RES-Q-TT,74.2417,C,OK,2026-06-28 10:37:14,22,leitura,,,,
RES-F-TT,14.3349,C,OK,2026-06-28 10:37:14,22,leitura,,,,
,28.0,,,2026-06-28 10:37:14,22,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:14,22,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.2561,C,OK,2026-06-28 10:37:17,23,leitura,,,,
TQ-MIX-LT,73.36,%,OK,2026-06-28 10:37:17,23,leitura,,,,
TQ-MIX-PT,2.4672,BAR,OK,2026-06-28 10:37:17,23,leitura,,,,
RES-Q-TT,74.3383,C,OK,2026-06-28 10:37:17,23,leitura,,,,
RES-F-TT,14.3493,C,OK,2026-06-28 10:37:17,23,leitura,,,,
,28.0,,,2026-06-28 10:37:17,23,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:17,23,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.4193,C,OK,2026-06-28 10:37:20,24,leitura,,,,
TQ-MIX-LT,74.424,%,OK,2026-06-28 10:37:20,24,leitura,,,,
TQ-MIX-PT,2.48848,BAR,OK,2026-06-28 10:37:20,24,leitura,,,,
RES-Q-TT,74.2618,C,OK,2026-06-28 10:37:20,24,leitura,,,,
RES-F-TT,14.1098,C,OK,2026-06-28 10:37:20,24,leitura,,,,
,28.0,,,2026-06-28 10:37:20,24,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:20,24,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.2767,C,OK,2026-06-28 10:37:23,25,leitura,,,,
TQ-MIX-LT,75.512,%,OK,2026-06-28 10:37:23,25,leitura,,,,
TQ-MIX-PT,2.51024,BAR,OK,2026-06-28 10:37:23,25,leitura,,,,
RES-Q-TT,74.5311,C,OK,2026-06-28 10:37:23,25,leitura,,,,
RES-F-TT,14.146,C,OK,2026-06-28 10:37:23,25,leitura,,,,
,28.0,,,2026-06-28 10:37:23,25,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:23,25,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.5244,C,OK,2026-06-28 10:37:26,26,leitura,,,,
TQ-MIX-LT,76.576,%,OK,2026-06-28 10:37:26,26,leitura,,,,
TQ-MIX-PT,2.53152,BAR,OK,2026-06-28 10:37:26,26,leitura,,,,
RES-Q-TT,74.381,C,OK,2026-06-28 10:37:26,26,leitura,,,,
RES-F-TT,14.192,C,OK,2026-06-28 10:37:26,26,leitura,,,,
,28.0,,,2026-06-28 10:37:26,26,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:26,26,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.4537,C,OK,2026-06-28 10:37:29,27,leitura,,,,
TQ-MIX-LT,77.664,%,OK,2026-06-28 10:37:29,27,leitura,,,,
TQ-MIX-PT,2.55328,BAR,OK,2026-06-28 10:37:29,27,leitura,,,,
RES-Q-TT,74.6391,C,OK,2026-06-28 10:37:29,27,leitura,,,,
RES-F-TT,14.4127,C,OK,2026-06-28 10:37:29,27,leitura,,,,
,28.0,,,2026-06-28 10:37:29,27,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:29,27,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.8034,C,OK,2026-06-28 10:37:32,28,leitura,,,,
TQ-MIX-LT,78.728,%,OK,2026-06-28 10:37:32,28,leitura,,,,
TQ-MIX-PT,2.57456,BAR,OK,2026-06-28 10:37:32,28,leitura,,,,
RES-Q-TT,74.7639,C,OK,2026-06-28 10:37:32,28,leitura,,,,
RES-F-TT,14.3012,C,OK,2026-06-28 10:37:32,28,leitura,,,,
,28.0,,,2026-06-28 10:37:32,28,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:32,28,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.3364,C,OK,2026-06-28 10:37:35,29,leitura,,,,
TQ-MIX-LT,79.816,%,OK,2026-06-28 10:37:35,29,leitura,,,,
TQ-MIX-PT,2.59632,BAR,OK,2026-06-28 10:37:35,29,leitura,,,,
RES-Q-TT,74.603,C,OK,2026-06-28 10:37:35,29,leitura,,,,
RES-F-TT,14.1899,C,OK,2026-06-28 10:37:35,29,leitura,,,,
,28.0,,,2026-06-28 10:37:35,29,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:35,29,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.5207,C,OK,2026-06-28 10:37:38,30,leitura,,,,
TQ-MIX-LT,80.88,%,OK,2026-06-28 10:37:38,30,leitura,,,,
TQ-MIX-PT,2.6176,BAR,OK,2026-06-28 10:37:38,30,leitura,,,,
RES-Q-TT,74.5578,C,OK,2026-06-28 10:37:38,30,leitura,,,,
RES-F-TT,13.8934,C,OK,2026-06-28 10:37:38,30,leitura,,,,
,28.0,,,2026-06-28 10:37:38,30,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:38,30,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,48.1781,C,OK,2026-06-28 10:37:41,31,leitura,,,,
TQ-MIX-LT,81.968,%,OK,2026-06-28 10:37:41,31,leitura,,,,
TQ-MIX-PT,2.63936,BAR,OK,2026-06-28 10:37:41,31,leitura,,,,
RES-Q-TT,74.7739,C,OK,2026-06-28 10:37:41,31,leitura,,,,
RES-F-TT,13.6034,C,OK,2026-06-28 10:37:41,31,leitura,,,,
,28.0,,,2026-06-28 10:37:41,31,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:41,31,atuador,BOMBA-F,PRINCIPAL,,
TQ-MIX-TT,51.6983,C,ALARME,2026-06-28 10:37:44,32,leitura,,,,
TQ-MIX-LT,83.032,%,ALARME,2026-06-28 10:37:44,32,leitura,,,,
TQ-MIX-PT,2.66064,BAR,OK,2026-06-28 10:37:44,32,leitura,,,,
RES-Q-TT,74.9614,C,OK,2026-06-28 10:37:44,32,leitura,,,,
RES-F-TT,13.7019,C,OK,2026-06-28 10:37:44,32,leitura,,,,
,28.0,,,2026-06-28 10:37:44,32,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:44,32,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:44,32,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,49.3834,C,ALARME,2026-06-28 10:37:47,33,leitura,,,,
TQ-MIX-LT,83.984,%,ALARME,2026-06-28 10:37:47,33,leitura,,,,
TQ-MIX-PT,2.6796800000000003,BAR,OK,2026-06-28 10:37:47,33,leitura,,,,
RES-Q-TT,74.7471,C,OK,2026-06-28 10:37:47,33,leitura,,,,
RES-F-TT,13.8741,C,OK,2026-06-28 10:37:47,33,leitura,,,,
,28.0,,,2026-06-28 10:37:47,33,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:47,33,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:47,33,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,50.8203,C,ALARME,2026-06-28 10:37:50,34,leitura,,,,
TQ-MIX-LT,84.8,%,ALARME,2026-06-28 10:37:50,34,leitura,,,,
TQ-MIX-PT,2.696,BAR,OK,2026-06-28 10:37:50,34,leitura,,,,
RES-Q-TT,74.6191,C,OK,2026-06-28 10:37:50,34,leitura,,,,
RES-F-TT,14.1703,C,OK,2026-06-28 10:37:50,34,leitura,,,,
,28.0,,,2026-06-28 10:37:50,34,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:50,34,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:50,34,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,52.6088,C,ALARME,2026-06-28 10:37:53,35,leitura,,,,
TQ-MIX-LT,85.48,%,ALARME,2026-06-28 10:37:53,35,leitura,,,,
TQ-MIX-PT,2.7096,BAR,OK,2026-06-28 10:37:53,35,leitura,,,,
RES-Q-TT,74.5814,C,OK,2026-06-28 10:37:53,35,leitura,,,,
RES-F-TT,14.1568,C,OK,2026-06-28 10:37:53,35,leitura,,,,
,28.0,,,2026-06-28 10:37:53,35,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:53,35,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:53,35,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,49.2238,C,ALARME,2026-06-28 10:37:56,36,leitura,,,,
TQ-MIX-LT,86.048,%,ALARME,2026-06-28 10:37:56,36,leitura,,,,
TQ-MIX-PT,2.72096,BAR,OK,2026-06-28 10:37:56,36,leitura,,,,
RES-Q-TT,74.3197,C,OK,2026-06-28 10:37:56,36,leitura,,,,
RES-F-TT,14.0895,C,OK,2026-06-28 10:37:56,36,leitura,,,,
,28.0,,,2026-06-28 10:37:56,36,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:37:56,36,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:56,36,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,51.634,C,ALARME,2026-06-28 10:37:59,37,leitura,,,,
TQ-MIX-LT,86.48,%,ALARME,2026-06-28 10:37:59,37,leitura,,,,
TQ-MIX-PT,2.7296,BAR,OK,2026-06-28 10:37:59,37,leitura,,,,
RES-Q-TT,74.4745,C,OK,2026-06-28 10:37:59,37,leitura,,,,
RES-F-TT,14.3277,C,OK,2026-06-28 10:37:59,37,leitura,,,,
,28.0,,,2026-06-28 10:37:59,37,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:37:59,37,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:37:59,37,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,46.7228,C,ALARME,2026-06-28 10:38:02,38,leitura,,,,
TQ-MIX-LT,86.8,%,ALARME,2026-06-28 10:38:02,38,leitura,,,,
TQ-MIX-PT,2.7359999999999998,BAR,OK,2026-06-28 10:38:02,38,leitura,,,,
RES-Q-TT,74.4732,C,OK,2026-06-28 10:38:02,38,leitura,,,,
RES-F-TT,14.3473,C,OK,2026-06-28 10:38:02,38,leitura,,,,
,28.0,,,2026-06-28 10:38:02,38,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:38:02,38,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:02,38,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,60.9151,C,ALARME,2026-06-28 10:38:05,39,leitura,,,,
TQ-MIX-LT,86.96,%,ALARME,2026-06-28 10:38:05,39,leitura,,,,
TQ-MIX-PT,2.7392000000000003,BAR,OK,2026-06-28 10:38:05,39,leitura,,,,
RES-Q-TT,74.221,C,OK,2026-06-28 10:38:05,39,leitura,,,,
RES-F-TT,14.3446,C,OK,2026-06-28 10:38:05,39,leitura,,,,
,28.0,,,2026-06-28 10:38:05,39,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:05,39,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:05,39,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,55.0079,C,ALARME,2026-06-28 10:38:08,40,leitura,,,,
TQ-MIX-LT,87.008,%,ALARME,2026-06-28 10:38:08,40,leitura,,,,
TQ-MIX-PT,2.74016,BAR,OK,2026-06-28 10:38:08,40,leitura,,,,
RES-Q-TT,74.4918,C,OK,2026-06-28 10:38:08,40,leitura,,,,
RES-F-TT,14.0916,C,OK,2026-06-28 10:38:08,40,leitura,,,,
,28.0,,,2026-06-28 10:38:08,40,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:08,40,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:08,40,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,38.8134,C,ALARME,2026-06-28 10:38:11,41,leitura,,,,
TQ-MIX-LT,86.944,%,ALARME,2026-06-28 10:38:11,41,leitura,,,,
TQ-MIX-PT,2.73888,BAR,OK,2026-06-28 10:38:11,41,leitura,,,,
RES-Q-TT,74.4287,C,OK,2026-06-28 10:38:11,41,leitura,,,,
RES-F-TT,13.8827,C,OK,2026-06-28 10:38:11,41,leitura,,,,
,28.0,,,2026-06-28 10:38:11,41,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:38:11,41,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:11,41,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,74.265,C,ALARME,2026-06-28 10:38:14,42,leitura,,,,
TQ-MIX-LT,86.8,%,ALARME,2026-06-28 10:38:14,42,leitura,,,,
TQ-MIX-PT,2.7359999999999998,BAR,OK,2026-06-28 10:38:14,42,leitura,,,,
RES-Q-TT,74.265,C,OK,2026-06-28 10:38:14,42,leitura,,,,
RES-F-TT,13.666,C,OK,2026-06-28 10:38:14,42,leitura,,,,
,28.0,,,2026-06-28 10:38:14,42,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:14,42,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:14,42,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,13.9078,C,ALARME,2026-06-28 10:38:17,43,leitura,,,,
TQ-MIX-LT,86.68,%,ALARME,2026-06-28 10:38:17,43,leitura,,,,
TQ-MIX-PT,2.7336,BAR,OK,2026-06-28 10:38:17,43,leitura,,,,
RES-Q-TT,74.2736,C,OK,2026-06-28 10:38:17,43,leitura,,,,
RES-F-TT,13.9078,C,OK,2026-06-28 10:38:17,43,leitura,,,,
,28.0,,,2026-06-28 10:38:17,43,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:38:17,43,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:17,43,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,74.2413,C,ALARME,2026-06-28 10:38:20,44,leitura,,,,
TQ-MIX-LT,86.536,%,ALARME,2026-06-28 10:38:20,44,leitura,,,,
TQ-MIX-PT,2.73072,BAR,OK,2026-06-28 10:38:20,44,leitura,,,,
RES-Q-TT,74.2413,C,OK,2026-06-28 10:38:20,44,leitura,,,,
RES-F-TT,14.0659,C,OK,2026-06-28 10:38:20,44,leitura,,,,
,28.0,,,2026-06-28 10:38:20,44,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:20,44,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:20,44,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,13.9838,C,ALARME,2026-06-28 10:38:23,45,leitura,,,,
TQ-MIX-LT,86.416,%,ALARME,2026-06-28 10:38:23,45,leitura,,,,
TQ-MIX-PT,2.72832,BAR,OK,2026-06-28 10:38:23,45,leitura,,,,
RES-Q-TT,74.4005,C,OK,2026-06-28 10:38:23,45,leitura,,,,
RES-F-TT,13.9838,C,OK,2026-06-28 10:38:23,45,leitura,,,,
,28.0,,,2026-06-28 10:38:23,45,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:38:23,45,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:23,45,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,74.4737,C,ALARME,2026-06-28 10:38:26,46,leitura,,,,
TQ-MIX-LT,86.272,%,ALARME,2026-06-28 10:38:26,46,leitura,,,,
TQ-MIX-PT,2.72544,BAR,OK,2026-06-28 10:38:26,46,leitura,,,,
RES-Q-TT,74.4737,C,OK,2026-06-28 10:38:26,46,leitura,,,,
RES-F-TT,14.2342,C,OK,2026-06-28 10:38:26,46,leitura,,,,
,28.0,,,2026-06-28 10:38:26,46,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:26,46,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:26,46,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,14.2251,C,ALARME,2026-06-28 10:38:29,47,leitura,,,,
TQ-MIX-LT,86.152,%,ALARME,2026-06-28 10:38:29,47,leitura,,,,
TQ-MIX-PT,2.72304,BAR,OK,2026-06-28 10:38:29,47,leitura,,,,
RES-Q-TT,74.7329,C,OK,2026-06-28 10:38:29,47,leitura,,,,
RES-F-TT,14.2251,C,OK,2026-06-28 10:38:29,47,leitura,,,,
,28.0,,,2026-06-28 10:38:29,47,atuador,BOMBA-Q,PRINCIPAL,,
,40.0,,,2026-06-28 10:38:29,47,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:29,47,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,74.8396,C,ALARME,2026-06-28 10:38:32,48,leitura,,,,
TQ-MIX-LT,86.008,%,ALARME,2026-06-28 10:38:32,48,leitura,,,,
TQ-MIX-PT,2.72016,BAR,OK,2026-06-28 10:38:32,48,leitura,,,,
RES-Q-TT,74.8396,C,OK,2026-06-28 10:38:32,48,leitura,,,,
RES-F-TT,13.9951,C,OK,2026-06-28 10:38:32,48,leitura,,,,
,28.0,,,2026-06-28 10:38:32,48,atuador,BOMBA-Q,PRINCIPAL,,
,28.0,,,2026-06-28 10:38:32,48,atuador,BOMBA-F,PRINCIPAL,,
,,,,2026-06-28 10:38:32,48,alarme,,,NIVEL_ALTO,media
TQ-MIX-TT,13.722,C,ALARME,2026-06-28 10:38:35,49,leitura,,,,
TQ-MIX-LT,85.888,%,ALARME,2026-06-28 10:38:35,49,leitura,,,,
TQ-MIX-PT,2.71776,BAR,OK,2026-06-28 10:38:35,49,leitura,,,,
RES-Q-TT,74.8244,C,OK,2026-06-28 10:38:35,49,leitura,,,,
